modulation_type,symbol,magnitude,phase,caf_1,caf_2,caf_3,caf_4,caf_5,scd_mean,scd_max
128apsk,(0.482188314298427+0j),0.482188314298427,0.0,0.31038536606651246,0.008406832513066632,0.23133601634200515,0.2605990527279067,0.14323132719864445,0.3103853660665124,0.31038536606651257
256apsk,(0.9294855219776117-0.09769286497797494j),0.9346053880829054,-0.10471975511965972,0.26024013109956534,0.020303544129948687,0.1527272357101368,0.19053831724161666,0.14123872158764794,0.2602401310995653,0.26024013109956534
128apsk,(-0.9171766767897894-0.2980087672144443j),0.964376628596854,-2.8274333882308147,0.3269027388464265,0.00709870386863977,0.23993054667570726,0.2994601329242982,0.20071973346695207,0.32690273884642645,0.3269027388464266
16apsk,(-1.1272429603813559+1.3804744832924142e-16j),1.1272429603813559,3.141592653589793,0.28670376470173603,0.014429014550840169,0.18939869687302638,0.24728282877770094,0.18999018922190086,0.28670376470173603,0.28670376470173614
16apsk,(-2.070711724938621e-16-1.1272429603813559j),1.1272429603813559,-1.5707963267948968,0.32843368683140417,0.019396548363159787,0.25481480209731994,0.2684222219830355,0.11473941521241163,0.32843368683140417,0.32843368683140434
256apsk,(1.1353254099456007-0.2754269642697509j),1.1682567351036317,-0.23799944345377202,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
256apsk,(0.46730269404145286+0.8093920085936102j),0.9346053880829056,1.0471975511965976,0.3190444831175461,0.005418447417932556,0.2469844014001151,0.2894852831883899,0.16444640765956192,0.31904448311754613,0.31904448311754624
256apsk,(1.1353254099456007+0.2754269642697511j),1.1682567351036317,0.23799944345377222,0.32354073275766343,0.01087107072050945,0.22588272723321137,0.26473700768414865,0.15037562800911447,0.3235407327576634,0.3235407327576636
bpsk,(1+0j),1.0,0.0,0.28166331460948263,0.055933542709494626,0.2902168488248252,0.30142857550082475,0.13669273692567915,0.28166331460948263,0.2816633146094828
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.31667523362795774,0.017185676803089352,0.19959296719870787,0.24508604504972414,0.15517969183806096,0.3166752336279578,0.31667523362795785
32apsk,(-0.8740716966127913-0.874071696612791j),1.2361240478362705,-2.356194490192345,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
256apsk,(0.38013825814939606-0.8538045069714386j),0.9346053880829055,-1.151917306316258,0.3055062679126562,0.008149660872696632,0.2020920785535383,0.2381745157583982,0.1373553702285735,0.3055062679126563,0.30550626791265634
bpsk,(-1+0j),1.0,3.141592653589793,0.2511446996315434,0.0725411418521112,0.25467688933961424,0.20815077336279528,0.03793064658775295,0.2511446996315434,0.2511446996315435
bpsk,(-1+0j),1.0,3.141592653589793,0.28166331460948263,0.055933542709494626,0.2902168488248252,0.30142857550082475,0.13669273692567915,0.28166331460948263,0.2816633146094828
32apsk,(-1.142029707440933+0.4730441934550126j),1.2361240478362705,2.748893571891069,0.3338213305668126,0.013553417094687178,0.24662696952808408,0.27684174401060885,0.1405856145143352,0.33382133056681257,0.3338213305668128
32apsk,(7.569076792658791e-17+1.2361240478362705j),1.2361240478362705,1.5707963267948966,0.326713992352167,0.0037027596837798603,0.23728285664697726,0.27808395870670155,0.1568670071126061,0.32671399235216697,0.32671399235216714
16apsk,(2.654758621716181e-17+0.43355498476205995j),0.43355498476205995,1.5707963267948966,0.299324734004668,0.011936630345094882,0.22113497610090302,0.2579547294248489,0.14230497938684536,0.299324734004668,0.2993247340046681
64apsk,(-0.26723625246740024+0.8224686147553276j),0.8647946790368033,1.8849555921538759,0.32598419833579817,0.00468344851869922,0.23963464742664153,0.26198966743532254,0.12234158802579238,0.3259841983357983,0.32598419833579834
256apsk,(0.27542696426975116+1.1353254099456007j),1.1682567351036317,1.3327968833411243,0.3137322337666954,0.021033302197584782,0.2525181268141633,0.25985002696844045,0.10597965923633182,0.31373223376669546,0.3137322337666955
128apsk,(1.0816232559342687+0.5676796767894466j),1.2215437295560152,0.483321946706122,0.36454708339203457,0.0287254607725269,0.25379885394469515,0.35147311631981537,0.2601701079550905,0.36454708339203457,0.3645470833920347
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.31667523362795774,0.017185676803089352,0.19959296719870787,0.24508604504972414,0.15517969183806096,0.3166752336279578,0.31667523362795785
64apsk,(0.7863197169933345+0.9860137378318033j),1.2611589069286717,0.8975979010256552,0.32598419833579817,0.00468344851869922,0.23963464742664153,0.26198966743532254,0.12234158802579238,0.3259841983357983,0.32598419833579834
64apsk,(-0.6996335919858019+0.5083135585988359j),0.8647946790368033,2.5132741228718345,0.2786148886958338,0.013724635970993276,0.21942646258524579,0.2379625587886378,0.11168865661957378,0.27861488869583384,0.2786148886958339
64apsk,(0.49928944073565446+0.28826489301226776j),0.5765297860245355,0.5235987755982988,0.3076293881136737,0.00021747850955626741,0.2209472451555587,0.25027751417484606,0.13295511687854988,0.30762938811367363,0.3076293881136738
32apsk,(7.569076792658791e-17+1.2361240478362705j),1.2361240478362705,1.5707963267948966,0.3606540060014015,0.025433196905754057,0.2503986439934431,0.318098815321128,0.18639653185507057,0.3606540060014015,0.3606540060014017
64apsk,(-1.1362649126205775+0.5471963421596246j),1.2611589069286715,2.6927937030769655,0.2786148886958338,0.013724635970993276,0.21942646258524579,0.2379625587886378,0.11168865661957378,0.27861488869583384,0.2786148886958339
16apsk,(-1.1272429603813559+1.3804744832924142e-16j),1.1272429603813559,3.141592653589793,0.28670376470173603,0.014429014550840169,0.18939869687302638,0.24728282877770094,0.18999018922190086,0.28670376470173603,0.28670376470173614
128apsk,(-0.4378178275538252-0.8592658678545795j),0.964376628596854,-2.0420352248333655,0.36454708339203457,0.0287254607725269,0.25379885394469515,0.35147311631981537,0.2601701079550905,0.36454708339203457,0.3645470833920347
16apsk,(-0.9762210399274298+0.5636214801906778j),1.1272429603813559,2.6179938779914944,0.35784098589348406,0.018715795608282133,0.2772974240371438,0.29265381462898554,0.15443649128042838,0.3578409858934841,0.35784098589348423
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6210651454672284,0.02237412698945715,0.47857032488795115,0.5148386289271101,0.2206669450144086,0.6210651454672285,0.6210651454672287
32apsk,(0.4730441934550127-1.142029707440933j),1.2361240478362705,-1.1780972450961722,0.3606540060014015,0.025433196905754057,0.2503986439934431,0.318098815321128,0.18639653185507057,0.3606540060014015,0.3606540060014017
128apsk,(5.905103756918266e-17+0.964376628596854j),0.964376628596854,1.5707963267948966,0.32378550143440576,0.006493250082937676,0.2511007171019064,0.2958090872891366,0.17027133105669345,0.3237855014344058,0.32378550143440593
256apsk,(-0.055587893630220986+1.1669334964755929j),1.168256735103632,1.618396215485651,0.30448185930181365,0.021201771061676894,0.18325902758317986,0.21431819961154042,0.11910879950041628,0.3044818593018137,0.30448185930181376
256apsk,(-0.882909530291065+0.7650454629864869j),1.1682567351036317,2.4275943232284765,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.3111884756787888,0.01451869791460594,0.20719771012085525,0.2580598153662889,0.13755099722212868,0.3111884756787888,0.3111884756787889
8apsk,(-0.23541045825521645+1.0314006079876599j),1.0579249964025073,1.7951958020513104,0.34155600617715254,0.04128849025015754,0.21069564432904642,0.2850949898872309,0.19163445600827184,0.34155600617715265,0.3415560061771527
64apsk,(-0.6996335919858019+0.5083135585988359j),0.8647946790368033,2.5132741228718345,0.32598419833579817,0.00468344851869922,0.23963464742664153,0.26198966743532254,0.12234158802579238,0.3259841983357983,0.32598419833579834
16apsk,(0.43355498476205995+0j),0.43355498476205995,0.0,0.299324734004668,0.011936630345094882,0.22113497610090302,0.2579547294248489,0.14230497938684536,0.299324734004668,0.2993247340046681
256apsk,(-1.162966778152567-0.11104986280241383j),1.1682567351036317,-3.0463928762082846,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
32apsk,(1.2361240478362705+0j),1.2361240478362705,0.0,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
256apsk,(0.11104986280241404+1.162966778152567j),1.1682567351036317,1.4755965494133876,0.3190444831175461,0.005418447417932556,0.2469844014001151,0.2894852831883899,0.16444640765956192,0.31904448311754613,0.31904448311754624
256apsk,(2.6475215900675427e-16+0.9346053880829054j),0.9346053880829054,1.5707963267948963,0.2750397928325002,0.002152973198780526,0.19690816700109434,0.24677116914872804,0.14733813318981023,0.27503979283250013,0.27503979283250024
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,0.3496782783039591,0.03727730866622775,0.2064126845920657,0.2730948170052202,0.1940560314891382,0.3496782783039592,0.34967827830395926
128apsk,(-1.2215437295560152-3.9287842781389996e-16j),1.2215437295560152,-3.141592653589793,0.31038536606651246,0.008406832513066632,0.23133601634200515,0.2605990527279067,0.14323132719864445,0.3103853660665124,0.31038536606651257
256apsk,(0.35410900375970433-0.20444492864313574j),0.40888985728627114,-0.5235987755982994,0.2750397928325002,0.002152973198780526,0.19690816700109434,0.24677116914872804,0.14733813318981023,0.27503979283250013,0.27503979283250024
bpsk,(-1+0j),1.0,3.141592653589793,0.25684666072476053,0.06448630714102557,0.26780841590527715,0.23640497944613872,0.07077771881433689,0.2568466607247606,0.25684666072476064
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.34155600617715254,0.04128849025015754,0.21069564432904642,0.2850949898872309,0.19163445600827184,0.34155600617715265,0.3415560061771527
32apsk,(-1.2361240478362705+1.5138153585317582e-16j),1.2361240478362705,3.141592653589793,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
bpsk,(1+0j),1.0,0.0,0.25684666072476053,0.06448630714102557,0.26780841590527715,0.23640497944613872,0.07077771881433689,0.2568466607247606,0.25684666072476064
16apsk,(0.9762210399274298+0.5636214801906778j),1.1272429603813559,0.5235987755982987,0.35784098589348406,0.018715795608282133,0.2772974240371438,0.29265381462898554,0.15443649128042838,0.3578409858934841,0.35784098589348423
16apsk,(-7.964275865148543e-17-0.43355498476205995j),0.43355498476205995,-1.5707963267948968,0.299324734004668,0.011936630345094882,0.22113497610090302,0.2579547294248489,0.14230497938684536,0.299324734004668,0.2993247340046681
256apsk,(-0.20444492864313543+0.35410900375970444j),0.40888985728627103,2.0943951023931953,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
64apsk,(-1.2295390200614806-0.28063425783709184j),1.2611589069286715,-2.91719317833338,0.33414249088757564,0.012720745068000968,0.24770871610665393,0.2915682327313044,0.17655273989322343,0.3341424908875757,0.33414249088757575
256apsk,(0.584128367551816+1.0117400107420125j),1.1682567351036317,1.0471975511965976,0.3055062679126562,0.008149660872696632,0.2020920785535383,0.2381745157583982,0.1373553702285735,0.3055062679126563,0.30550626791265634
128apsk,(0.964376628596854+0j),0.964376628596854,0.0,0.32378550143440576,0.006493250082937676,0.2511007171019064,0.2958090872891366,0.17027133105669345,0.3237855014344058,0.32378550143440593
64apsk,(-0.7863197169933346-0.9860137378318031j),1.2611589069286715,-2.2439947525641384,0.33414249088757564,0.012720745068000968,0.24770871610665393,0.2915682327313044,0.17655273989322343,0.3341424908875757,0.33414249088757575
256apsk,(0.28880894795201056-0.8888625445008081j),0.9346053880829055,-1.2566370614359175,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
256apsk,(-0.4489412874336189-0.3261749378980027j),0.554921949174225,-2.513274122871835,0.3137322337666954,0.021033302197584782,0.2525181268141633,0.25985002696844045,0.10597965923633182,0.31373223376669546,0.3137322337666955
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,0.31667523362795774,0.017185676803089352,0.19959296719870787,0.24508604504972414,0.15517969183806096,0.3166752336279578,0.31667523362795785
bpsk,(-1+0j),1.0,3.141592653589793,0.25684666072476053,0.06448630714102557,0.26780841590527715,0.23640497944613872,0.07077771881433689,0.2568466607247606,0.25684666072476064
64apsk,(-1.0590680356020837e-16-0.5765297860245355j),0.5765297860245355,-1.5707963267948968,0.2786148886958338,0.013724635970993276,0.21942646258524579,0.2379625587886378,0.11168865661957378,0.27861488869583384,0.2786148886958339
64apsk,(-0.9860137378318028+0.7863197169933348j),1.2611589069286713,2.4683942278205513,0.32598419833579817,0.00468344851869922,0.23963464742664153,0.26198966743532254,0.12234158802579238,0.3259841983357983,0.32598419833579834
bpsk,(-1+0j),1.0,3.141592653589793,0.28166331460948263,0.055933542709494626,0.2902168488248252,0.30142857550082475,0.13669273692567915,0.28166331460948263,0.2816633146094828
256apsk,(-0.194315386483705+0.9141820179861814j),0.9346053880829055,1.7802358370342162,0.30448185930181365,0.021201771061676894,0.18325902758317986,0.21431819961154042,0.11910879950041628,0.3044818593018137,0.30448185930181376
32apsk,(1.1420297074409327-0.4730441934550132j),1.2361240478362705,-0.39269908169872486,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,0.3020423303398757,0.004082287380286367,0.19067139060157495,0.1887622871447671,0.08790670092321715,0.30204233033987565,0.30204233033987576
256apsk,(0.05558789363022113+1.1669334964755929j),1.168256735103632,1.523196438104142,0.3137322337666954,0.021033302197584782,0.2525181268141633,0.25985002696844045,0.10597965923633182,0.31373223376669546,0.3137322337666955
64apsk,(-1.2611589069286715+1.5444742185863722e-16j),1.2611589069286715,3.141592653589793,0.34860979827529925,0.05209249076556769,0.3743205594826693,0.41309817720025516,0.16972180438773984,0.34860979827529925,0.3486097982752993
256apsk,(-0.4341971670103324+1.084572090400264j),1.1682567351036315,1.951595436320932,0.33817523367089225,0.00929856061362936,0.24787766220214322,0.30300899975376566,0.182230949953632,0.3381752336708921,0.3381752336708923
128apsk,(-2.2439394276289407e-16-1.2215437295560152j),1.2215437295560152,-1.5707963267948968,0.36454708339203457,0.0287254607725269,0.25379885394469515,0.35147311631981537,0.2601701079550905,0.36454708339203457,0.3645470833920347
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.31667523362795774,0.017185676803089352,0.19959296719870787,0.24508604504972414,0.15517969183806096,0.3166752336279578,0.31667523362795785
128apsk,(1.0816232559342687-0.5676796767894465j),1.2215437295560152,-0.4833219467061219,0.31038536606651246,0.008406832513066632,0.23133601634200515,0.2605990527279067,0.14323132719864445,0.3103853660665124,0.31038536606651257
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.3496782783039591,0.03727730866622775,0.2064126845920657,0.2730948170052202,0.1940560314891382,0.3496782783039592,0.34967827830395926
